text,label,0.5
Anyone who can' cope as the gender they are born needs SERIOUS psychological therapy!!!,0.3333333333333333,English
Anxiety is is the definition of a human meme. Anxiety disorders are an excuse. No such thing.,0.3333333333333333,English
all those dislikes are from fucking homophopes,0.3333333333333333,English
"All theses people talking about Nigeria, since when have they cared about nigeria?  They find it now to care about Nigeria to be relevenat, those who were killed were farmers and Nigeria is living peacefully with it's Muslims.  Sure there are terrorist attacks every now and then, but we must remember that those who do kill the innocent are not Muslims.  Many terrorists or groups use religion as an excuse. How come Isis are killing their own people?  How come Iraqi forces are trying to drive isis Muslims out?  Why? Cause they are scum who are not Muslims.",0.3333333333333333,English
"All these problems men have, and no one will ever care.",0.3333333333333333,English
All asian people look identical to this one. He is the mother of Asia,0.3333333333333333,English
‚Äúeveryone wins‚Äù yeah except for the little girls you're trying to rape,0.3333333333333333,English
 Sorry that I was born as an Indian... ,0.3333333333333333,English
" I support trans people's rights to be free of discrimination, but biological males should not be allowed to compete against women in athletic competitions",0.3333333333333333,English
With her nose she can detect an immigration officer from 70 yards,0.3023255813953488,English
you should be allowed to be gay you should also be allowed to hate gay people thats freedom i can be myself and people can hate me for it i believe it is my full right to jack off to chris hemsworth and i believe it is a businesss right to not serve me for that it might not be right but its fair and freedom doesnt discriminate on ethics,0.296875,English
You said he but still not convinced this is a male. A sorely lost hipster girl maybe though,0.25,English
Wow does ur mom know how gay u are,0.25,English
"Women cannot create children, only men can do that. Women can bear children.",0.25,English
What the fuck stupid people !!!,0.25,English
this the type of dude you see on chat roulette at 2:39am,0.25,English
They should have beat his ass. He deserves it.,0.25,English
"I don't see why we don't just create a transgender category. Seems the most obvious and fair solution. Great athletes will still compete. And the playing field will be as level as can be.  I mean we create weight categories to maximise the fairness of boxing/mma fights. We recognise that just because two people are both male they compete at different levels.  We can do the same for transgender athletes, surely?",0.2,English
"You guys I fell so bad, I hope this don’t happen again. Im a Islam",0.1666666666666666,English
You cannot take my gun from home. My gun is my protection. I will kill everyone who tries to enter my home without my approval,0.1666666666666666,English
You are fat and ugly. I suppose that makes you fugly :),0.1666666666666666,English
"Yet there is vastly more money spent on breast cancer, than prostate cancer, this is lethal discrimination. ",0.1666666666666666,English
Why are you still on the air? Shit,0.1666666666666666,English
What would the abuser doing to her around the neck? Stupid dick (the abuser),0.1666666666666666,English
Well this is like exactly how I feel. Except I don't want to be straight.,0.1666666666666666,English
WE HATE OUR LEADERS. LEARN FROM EROPEANS AND LEARN FROM AMERICANS. THEY ARE BETTER THAN OUR LEADERS.WE ARE NOT ELECTING GOOD LEADRES WE ARE ELECTING CRIMINALS.,0.1666666666666666,n/a
We are proud to be an Indian Muslim,0.1666666666666666,English
"To the lady that can barely speak English and then look down upon her own people, that's disgraceful.",0.1666666666666666,English
this is probably the first time i’ve seen someone who looks like a child and pedophile at the same time,0.1666666666666666,English
They don't clean up the rubbish that they all throw on the floor the place looks a mess.,0.1666666666666666,English
"They are violent fucking savages what the fuck did you think would happen? We wont be thrown around, this is our continent and our responsibility to preserve.",0.1666666666666666,English
These people do not represent Islam!!,0.1666666666666666,English
These girls are so pretty seriously. Being autistic is such an interesting experience and I am happy to be autistic!,0.1666666666666666,English
"There are no traditional German values. Germany was unified very late, so regional values and traditions still rank higher than modern ""German"" values.",0.1666666666666666,English
The Resistance avenge women and children killed by US and Allies !!!,0.1666666666666666,English
the only thing that annoys me is noisy neighbours and their music.,0.1666666666666666,English
"The mountain is near the black sea, no wonder we are called caucasian",0.1666666666666666,English
"The lady on sitting on the left, with the yellow jacket, is the epitome of a ""smart retard"".",0.1666666666666666,English
the girl in glasses is so freaking cute! what's her channel??,0.1666666666666666,English
"The fear of approaching a girl while not being a lesbian is so real. You're spot on. You want to be flirty and everything but at the back of your head you always have ""what if she's not cool with me not being a lesbian"". I'm pan, but I kinda gave up on relationships with women (both born women and trans women) quite some time ago, because the amount of ""you're gonna leave me for a guy"", or constant ""are you sure you like girls and it's not a phase?"" or ""I can' be with someone who is not true to themselves (as in I'm actually a lesbian but I don' want to admit it)"" and other bs was just too much. They were never worried about another woman btw, it was always either about men or questioning validity of my sexuality. It's really quite sad, because other than that each of my exes were really strong, confident women. Except when it was about my sexuality.",0.1666666666666666,English
"The fact that shes only representing black lives seems kinda ironic to me. lol shouldnt it be all lives?… Not just black ones. She clearly thinks her race is more supirior she even admits shes racist, joking or not thats the only fact she said in the whole video.",0.1666666666666666,English
"That’s wrong! Even though they disagree with her beliefs, they have no right to put their hands on a woman",0.1666666666666666,English
that was scripted right? please let that be scripted. No real human would have said any of those things,0.1666666666666666,English
That is a lot of really dumb people in one room. Wow,0.1666666666666666,English
that girl who pushed her needs to pay personally for all the family's medical bills lol. only fair,0.1666666666666666,English
"Thank you John, for sharing this experience with us, people. What I wanna say to refugees is, stay strong! Although our current president is... failing to help you, I will be there at Washington DC protesting for you. The people who suffered the most should be saved from evil!",0.1666666666666666,English
Tell me where to ship this comfy electric chair for your kid,0.1666666666666666,English
Syria war is over they can go back its safe now.,0.1666666666666666,English
stupid dumb ass,0.1666666666666666,n/a
STOP PUTTING THIS IN MY RECOMMEND WTF I'M NOT GAY,0.1666666666666666,English
"So, in other words, women's rights are freedom from responsibility and men's rights are responsibility. Is she serious?",0.1666666666666666,English
"So proud of you mom, wish Allah give you strong. Just saying Alhamdulillah to your husband and your son, Allah give them mercy with a beautifull died. I am not supprising that you did not crying, because both your son and your husband did not die, they still alive in jannah, aamiin...",0.1666666666666666,English
So can I put a wig and run with girls?,0.1666666666666666,English
"Sink the boats. After that, not our problem. They'll soon get the message.",0.1666666666666666,English
Should'¬Ä¬ôve set a bug bomb off and locked them in,0.1666666666666666,English
"seen the way the israelis treat the palestinians? slaughter on a weekly basis, very racist are the israelis to the point of genocide.",0.1666666666666666,English
"Racism and nationalism is nothing but ignorance. Hence the hate, and cruelty",0.1666666666666666,English
People with autism is so nice,0.1666666666666666,English
"People get views of a religion from other people opinion and deeds, just focus on yourself. This business is between you and your god. People who say islam is not peace, that's wrong. God didn't want this, it's not mentioned anywhere.",0.1666666666666666,English
Our home-grown animals are infinitely preferable.,0.1666666666666666,English
One people. One nation. End migration.,0.1666666666666666,English
Ok so where the hell this Terrorist get guns and ammos??,0.1666666666666666,English
"Oh, I believe that 13 reasons why romanticises suicide. It's the ultimate expression of the high-drama line you will be sorry when I'm gone, and it's terrible. The suicide scene itself was disturbing, just not in the way it was probably intended to be. Thank you for this. I find that it's more difficult for real cases of mental illness to be taken seriously because of this stupid fad.",0.1666666666666666,English
not true in saudia arabia women have freedom,0.1666666666666666,English
My parents are homophobes. :(,0.1666666666666666,English
"My God, the cancer is spreading",0.1666666666666666,English
"Let kids be kids for fucks sake ,",0.1666666666666666,English
It's that nerdy guy from the polar express.,0.1666666666666666,English
"It's simple. Ask a person if they're Asian. If the first words out of their mouths are anything other than yes, they are not Asian",0.1666666666666666,English
It's killing me seeing gays treated like that,0.1666666666666666,English
Islam and Christianity have mixed for centuries so the idea that we cannot coexist is an ignorant idea.,0.1666666666666666,English
In the US that same game was called ten little Indians. I know.. It’s boring,0.1666666666666666,English
IM GAY AND FUCKING PROUD FUCK BITCHES LIKE THESE PEOPLE,0.1666666666666666,English
"Im bisexual but im not looking to hook up with whatever. And i havent come out yet. Im scared, really scared.",0.1666666666666666,English
If your face was used on the inside of a jack-in-the-box there would be an epidemic of children dying from shock and disgust.,0.1666666666666666,English
"If you had a Winnie, even tinnie, and flat chest I would hire you miss. Now no way.",0.1666666666666666,English
If it takes you a year of interviewing to come to these very basic conclusions how brain washed do you have to be. Damn.,0.1666666666666666,English
"I'm beginning to doubt your accuracy, I mean violent Canadians? That's just absurd.",0.1666666666666666,English
"I'm an Asian immigrant who came to the states when I was 16. Growing up and living in midwest, I did experience lots of racism last 20 yrs. It didnt matter to them how hard I worked to become a doctor, what kind of person I was, how much I contributed to the society... racism that I experienced was purely based on my skin color and accent. And I hate to say it but probably 80-90% of my unpleasant experience was by other minorities such as blacks, Hispanics and even other asians. Yes, some Asians actually treat white customers with more respect than other asian customers",0.1666666666666666,English
I would prefer a phallic world,0.1666666666666666,English
I would fucking kill Jared leto,0.1666666666666666,English
"i think mental illness was romanticized for a long time already. Take an example from emos, tumblr and more. I think people are really influenced by famous people. It looks beautiful because celebrities seem to have a movie like life and people want to be special and end up being delusional.",0.1666666666666666,English
I see the depression caused her to gain more weight.,0.1666666666666666,English
I read the title and immediately was ready to kill,0.1666666666666666,English
I like this lady. Seems like a role model for both men and women on how to have an open mind,0.1666666666666666,English
I hate white flour and white sugar. Are two of the three white deaths!!,0.1666666666666666,English
I get out the closet this weekend to some friends...,0.1666666666666666,English
"I can totally relate to this and it actually hurts, I'm also biracial white and afro-american",0.1666666666666666,English
Huh kids like this with crazy eyes and weird moves lurking around are scary. Please mama of this creeper cuff him and sent him to an asylum ,0.1666666666666666,English
Hit did not hit her she hit first and this is defense,0.1666666666666666,English
Head looks like a big ass jelly bean,0.1666666666666666,English
HE SHOT THE KID!?!? HE SHOT THE EFFIN KID!!!! BOI YOU BETTER SLEEP WITH ONE EYE OPEN BECAUSE IMMA WHOOP YOUR STUPID LITTLE BUTT TILL YOU WISH YOU WERE NEVER BORN YA HERE ME!!!! WITHERED SHALL BE AVENGED!!!!,0.1666666666666666,n/a
he may be in a wheelchair but he's not at all bad looking! forget the trolls dude,0.1666666666666666,English
He had a valid point. If your obese don't go out in public especially a all you can eat. Unless you want to see looks or hear remarks. Or just lose that weight. If you don't want to be a fat ass and you don't like what you look like change it.,0.1666666666666666,English
"Handsome woman, eww..",0.1666666666666666,English
guy is low IQ af,0.1666666666666666,n/a
GUN SHOT INA YU HEAD! NO MERCY!,0.1666666666666666,n/a
Glenn is the type of Korean dude I’m fucking into. I love his weird eyes,0.1666666666666666,English
"Get proper translators idiot, he didn’t say that",0.1666666666666666,English
"Germans need to quit blaming themselves for the atrocities committed by the Nazi's. The same thing (shame) is happening here in the U.S. because of the past because of slavery and ""stealing"" the land from the Indians. People are getting sick of hearing that shit and the left is constantly saying how bad ""white"" Americans are.",0.1666666666666666,English
Fuck off corbyn... Die or retire..,0.1666666666666666,n/a
For the song thing I’m white but I’ll say the nigga word when I’m singing songs but if I’m with a black person and it’s making them uncomfortable or they ask me to stop I would out of respect.,0.1666666666666666,English
feminism and Islam are of the same spirit,0.1666666666666666,English
Every time that blonde lady talks I loose twenty brain cells,0.1666666666666666,English
Even after just getting out of surgery you look like a bomb ass BITCHHH!! Love you and hope you'¬Ä¬ôre recovering fast!,0.1666666666666666,English
does your little sister know you are wearing her clothes bitch tits?,0.1666666666666666,English
Do people even care about the color of the persons skin or sexuality in a movie?Its just a bloody movie.,0.1666666666666666,English
Do not kill people.,0.1666666666666666,English
Didn’t know shitted coloured like you could talk,0.1666666666666666,English
Did you use the ‚ÄúTan‚Äù or ‚ÄúDark‚Äù filter?,0.1666666666666666,n/a
Dessert human garbage coming to eurabia,0.1666666666666666,English
Deport the fucking brainless worthless pieces of shit freeloaders after they are all shot,0.1666666666666666,English
Christianity and mostly every religion was told to accept one another and give them respect doesn't mean u have to change ur religion and ur opinion just give ur respect and they are equal to u and they are human,0.1666666666666666,English
Call that the Caitlyn Jenner syndrome.,0.1666666666666666,English
Black women are strong as hell,0.1666666666666666,English
Beautiful pink dress. Your skin is so beautiful. Your face is so pretty. Your eyes are so sexy. Your lips are so sexy. Your lipstick is perfect.,0.1666666666666666,English
b bl bla blac black or w wh whi white,0.1666666666666666,n/a
"as someone who professionally diagnosed with mental illnesses I find it disrespectful and disgusting making a profit off it. making jokes is a different story for me though, I make jokes to help me cope but there's a line between joking and being disrespectful.",0.1666666666666666,English
"ANYONE who believes in religion blindly lacks the ability to critically think. Do you really want to follow rules made by people who can not critically think? Believe in your god, but have your own values.",0.1666666666666666,English
And that's how black people can be peaceful,0.1666666666666666,English
"All people are brothers and sisters in humanity, religions separate the people unfortunately",0.1666666666666666,English
"After using them as slaves for 100s of years and stealing their all natural resources ,now europe doesn't need them let them die .",0.1666666666666666,English
Aaah its the mother's fault you guys dont know how hard to take care of autistic kids huh?,0.1666666666666666,English
 I'm not a Jewish enemy.,0.1666666666666666,English
sons of bitches,0.1607142857142857,English
how about you get real with your fake fucking selves and tell the truth that the normal minded society are the ones being discriminated against you pieces of pig shit i cant stand fake fucking cowards who lie constantly and too much of a bitch to be honest,0.1525423728813559,English
Who was responsible for convincing these girls they were so pretty?,0.1111111111111111,English
Go fucking kill yourself and die already useless ugly pile of shit scumbag,0.1034482758620689,English
they are all fucking assholes,0.0909090909090909,English
incoming racist people,0.0389610389610389,English
during war discrimination is a military necessitywhen korematsus case reached the supreme court in october 1944 the attorneys for the government pointed to the constitutional war powers of congress and the president the government argued that the military must take all steps necessary to wage war successfully in the view of president roosevelt the war department and general dewitt the internment of all japanese issei and nisei was a military necessityand assuming we were at war with isis then rounding up isis would not be raciston december 18 1944 the supreme court decided 63 to uphold the conviction of korematsu the majority ruled only on his refusal to leave a prohibited military area and did not consider the constitutionality of the relocation camps justice hugo black writing for the majority fully accepted the views of general dewitt justice black also said that korematsu had not been forced from his home because of his race but because of the military urgency of the situation,0.0377358490566037,English
Drink Bleach.,0.0317460317460317,n/a
ive been trying to figure out which common american voter is more uniformed republican or democrat for years democrats do any of you have the slightest clue that obama has deported more mexicans than any other president in history,0.0303030303030303,English
if they hide in the engine they would get killedthat is a stupid way they can smuggle into another country,0.0298507462686567,English
jon snow the king in the north thank you for uploading this i have one small complaint he is only talking about deporting illegal immigrants not immigrants in general your title might mislead the less informed,0.0263157894736842,English
"Your life isn't that wonderful. That room tells me that you're clearly an alcoholic, and you drink shit beer. Maybe stop wasting your money on shit like that Apple watch, and you could afford some clothes that dont come from Walmart, and get someone other than your mom to cut your hair.",0.0188679245283018,English
You make me wanna hit the gym. Thicker than a damn snicker dammit!,0.0188679245283018,English
only people to come in must be able to contribute to society not a drain on us must be able to support themselves with a trade we do not need people living off the rest of us,0.0163934426229508,English
You should use your time to arrest murderers not little kids,0.0,English
you should talk with people of different races from different countries,0.0,English
You look like you kill bees for fun,0.0,English
You look like Harry Potter if he stayed under the stairs,0.0,English
"You look kinda dead inside, you parents must not haved loved you. ",0.0,English
You have the grace and composure of a rabid hyena,0.0,English
You deserve way more subscribers . The shit you say is fucking gold.,0.0,English
You can see the country is fertile and green.  just need the right governance,0.0,English
"you are a great brother to abbie, that family is changing the world! ",0.0,English
You are a brave man.........for letting them keep the comments enabled,0.0,English
You all should listen to Bill Warner PhD.....Foremost expert on Islam,0.0,English
"WTF this teacher should be expelled. That's no way to treat a disabled kid, specially an autistic one!",0.0,English
Wtf I thought you had only one sibling,0.0,English
Wow. For some reason I clicked on this. I couldn' make it through 30 seconds.,0.0,English
Wow why are these comments soo cruel and people muslims are like other religions and we should respect it!  WE NEED RIGHTS FOR MUSLIMS!!!!,0.0,English
Wow this voice and reading is the best thing in my life!!!!,0.0,English
Women are equally as strong as men.    They should be able to defend themselves.,0.0,English
Why the fuck would you ask Trump?,0.0,English
"why is it censored, why does todays generation get butt hurf and offended so easily, if u dont like it, keep walking then! this use to be a free country but its going down the toilet now.",0.0,English
Why don't they have their own games?,0.0,English
why am i watching this,0.0,English
Who gives a damn we have the ability an the freedom to b whoever the fuck we want to b,0.0,English
Who ever disliked this video should be ashamed of them selfs,0.0,English
White chocolate and raspberry :),0.0,English
When your squad is complete shit in PUBG,0.0,English
When you find out he has a girlfriend,0.0,English
When u two getting married? Kid in mind?,0.0,English
When she said ' You complete me' I lost my shit.,0.0,English
When pain is a relief then something must be wrong,0.0,English
When lift your arms do your ‚Äúboobs‚Äù go away? They look like mosquito bites and I feel like you were trying for the ‚Äòhot librarian' look but ended up with the ‚Äòold librarian' look.,0.0,English
"When I was a kid I was never rough with girls. However, I was scratched, bitten and pushed by girls. I still have a small scar from one such incident.",0.0,English
"When are people going to stop asking, “Why are they only coming out &amp saying something now?”    If you have not been sexually,( mentally & emotionally) abused as a child, by an adult You are not going to understand their reasons. If they tell you why, LISTEN!!  Stop asking “Why now?”   One reason victims don't come forward when YOU THINK they should, is bc no one will believe them. Not all cases, a lot of use are like that though. All situations are different with different types of people involved, We all have our reasons. If you're not going to listen, stop asking. You're choosing to be ignorant. Being sexually abused & ALL that comes with it, psychological abuse etc. Forever changes you, You're forever damaged & it can never be undone. Instead of looking at victims as a group, look at them & their story as their own. They're not all the same, & we will not all do the same thing after the damage has been done.",0.0,English
when  a handsome man marries a man ..we are only bite fingers,0.0,English
whats the big deal mexico has immigration laws and policies they deport people all the time nothing is said or done yet when the united states chooses to enforce its immigration laws and policies people become shocked and outraged,0.0,English
What type of question it is???????,0.0,English
What happened to rap? This right here.... This is rap ,0.0,English
What episode number was this?,0.0,English
what civilized and nice cops,0.0,English
What about bombs? Are you crazy? Go fuck yourself. Don't talk about such shits,0.0,English
"What a wonderful Angel wife. She is sooo beautiful inside and out. And he is very nice man too. This lady and a lady she is , has the most beautiful laughter i have ever heard in my whole life. This couple is what love is made of. Thankyou for this wonderful video.",0.0,English
What a luck girl she is! I wish I was just that lucky,0.0,English
"well, looks like its time to have another child",0.0,English
Well this comment sections pretty... mental,0.0,n/a
"Well I'm an woman and I was born in Guatemala, Em... I dont see anything wrong with Guatemala.",0.0,English
We'll walk right up to the sun hand in hand..,0.0,English
We were taught as kids to not hit ANYONE. When did that go out the window?,0.0,English
We aren't allowed to roast 12 year olds,0.0,English
We are not these bodies. We are spirit souls.,0.0,English
Way to go Dr. Peterson! You hit the nail on the head!,0.0,English
War is over they should go back home. Or not,0.0,English
Wallmart employees are cunts. Hate them all,0.0,English
Wait did the tiger get shot?,0.0,English
Video games without cars are awful. Piece of shits ,0.0,English
Victimizing yourself doesn’t help,0.0,English
"Very sad for those people. i was a young boy in the 90s when Ceausescu fell in Romania and the inflation skyrocketed.  But here they are on another level and looks like there is no end soon. How can this happen to one of the richest country in the world? Venezuela has the largest resource of oil in the world. When you look at Qatar, UAE, Saudi Arabia they done miracles. It looks like is not enough to have oil, you have to know what to do with it.",0.0,English
"Ugh, my heart hurt for her when she was talking about how the troll comments hurt her.  You can see the love she has for him; it radiates from her.",0.0,English
U r still so beautiful and I am still watching you babe   Chat with you later my dear and lookin at you rock my world.  Just saying babe,0.0,English
Trump is racist for not letting this brave woman return!!!,0.0,English
True Heavy Metal! True Feeling,0.0,n/a
"Transgenders have to protect each other, not fight each other",0.0,English
"Trace, I would ask you to rethink the out of Africa myth. Since the out of Africa theory was proposed, there have been many discoveries that prove modern humans existed in other parts of the world much earlier than what was thought when the OOA theory was proposed. For instance, there have been skeletal remains of humans found in Asia that are many thousands of years older than the oldest found on the African Content. It amazes me that there is so much information out there that shows older humans elsewhere on Earth but people still adhere to the falls narrative that modern humans evolved on the African continent",0.0,English
"To say that black lives matter, is not racist statement. But the B.L.M. organization itself is racist group. If they could just quit hating white people and turn that energy towards their own community, the biggest group of black oppressors there is, they might make a difference.",0.0,English
"to be honest I am part of the LGBT community and to be in their shoes for a while it hurts you a lot, you want to be treated the same way as other being. they need to see that there is people that are in their church that are in the LGBT community going their. They need to notice them and how they are people like them.",0.0,English
"To all the white people that might read this, know that I as a black man, will not criticize you based off the color of your skin. I know that there are good and bad people in all colors. Have a good day and God bless!",0.0,English
"This video was super helpful and just very nice ! If you're reading this, please stick with us, alright ? I spent eight years hating myself, to the point of almost killing myself. Key word is almost - because i'm still here, and i'm so glad i stuck around. So take care of yourselves, please, because it's going to get better, and you'll want to be there to see it. All the love to you, Jack and Kati, and everyone out there. &lt;3",0.0,English
This time the tables have turned,0.0,English
This reminds me of me & my husband. I have rheumatoid arthritis & permanent damage in my ankles. I could not walk for 4 days recently AT ALL. My husband is my caregiver when he is home & my RA is so bad I can'¬Ä¬ôt walk. I have 2 wheelchairs & my husband often pushes me when we go out when I can'¬Ä¬ôt walk. I have canes EVERYWHERE. These 2 are SO CUTE! She is lucky to have him to reassure her. He'¬Ä¬ôs lucky to have her to laugh with.,0.0,English
This literally made my emotional bi ass cry,0.0,English
"this is my theory on the whole thing, was Michael strange yes , but his circumstances growing up he didn't have a childhood and I believe he was trying to be a child for the first time , I remember at the time it was happening just wondering why the parents would let their kids sleep with Michael . it is strange for an adult to be sleeping with the kids I know I sure wouldn't but then again I didn't grow up like Michael Jackson. these two men have had plenty of time to come out about Michael and they choose tell after he dies , their families were set up the whole time they were staying at Michael's house and I don't believe anything happened and if it did it was the parents fault more than anyone's would you let your kids sleep with Michael for any cost? I just have to take Michael's side on this since he ain't here to defend himself",0.0,English
This is fake u liar bastard. He is ur actor u liar bastard,0.0,English
This is a staged scene there is no license plate on this truck and it is a refrigerated trailer look at the facts people you can't drive a commercial truck down the roads of Texas without a dot cop pulling you over don' be fooled this whole thing doesn’t add up,0.0,English
This guy gets my nerves!!!!  I'm a Christian who is a transgirl. Too bad for him,0.0,English
"this doesn’t  represent mental illness correctly at all, it doesn't just randomly appear its always present",0.0,English
This documentary is on point. This helped me through class ty boy,0.0,English
"this actually makes me so angry. people are just stupidly looking for attention and want to make themselves feel like the most important human on earth. nobody pretends to have cancer or any dangerous physical illness too so why pretending to be “dEpReSsEd” and “aNxIoUs”. nobody should ever feel this way the way it really feels. He has no mental disorder, that’s a fact.",0.0,English
They must be really suffering if they're throwing food all over the ground for the pigeons.,0.0,English
they could have shot him in the legs no one gets in risk of dying,0.0,English
"They are the most calm and patient police ever, also, did the bald police man just get stabbed?",0.0,English
"They are forgetting Russell Crowe 's performance in A Beautiful Mind. I know schizophrenia, and it was spot-on.",0.0,English
These were the days!,0.0,English
"these videos may already feel long but their responses are cut so short and not given a true voice. I would love if you produced fuller videos so we, the viewers, can really hear what these people have to say because these are all topics that are not common among today’s people. It's rewarding to hear insight from both sides no matter the topic.",0.0,English
These boys will then grow up with people making fun of them and they will then hate their parents for ruining their lives.,0.0,English
There's not anything to refute because its just a massive cope lol.,0.0,English
There's a lot of confusion about male/female vs. masculine/feminine.  They don't always line up.   And nobody seems to ask why there are so many more male to female transexuals than female to male?,0.0,English
"There isn't too little land, there isn't inefficient land use, there aren't too restrictive land use policies, there are TOO MANY PEOPLE.",0.0,English
There are so many errors XD,0.0,English
Then the same people choosing the same answer,0.0,English
The Veil of Isis is also a great song by The Sword.,0.0,English
The pure misery in these men’s eyes it’s heart breaking. God bless them!,0.0,English
The problem here is that the people don't listen to the people. I feel as if people on both sides would actually listen to one another they would learn something.,0.0,English
"The most peaceful religions came from India like Buddhism, jainism etc.",0.0,English
the guy (guessing) in the wheelchair was so sweet awh!!,0.0,English
The girl in the thumbnail looks badass,0.0,English
The girl in the dress reminds me of opal from bird box,0.0,English
The eye contact never lies,0.0,English
the engagement ring story outrages me more than it should have.,0.0,English
The degree of improvement is amazing. My father donated stem cells to my uncle and cured his lymphoma. Stem cells are the future of medicine.,0.0,English
The dark cloud is the side of you that you cannot fully understand but its your alter ego that you need to accept or you’ll be deprived of your superpowers.,0.0,English
The blonde lady and the dude in the orange shirt had me quaking,0.0,English
The 100 people that disliked this are just salty that we are stealing your dates.,0.0,English
That's their problem and no one should interfere with their own way of life. If someone is unhappy they can try to escape.,0.0,English
"That's Hip Hop. Not the sh***t they bring today. Where are the critical minds of our time. If no one will come out I'll do it myself. Racism, Oppression, Hate still is very much there in 2019.",0.0,English
That's a terrible photo to use.,0.0,English
that song is fucking awesome.,0.0,English
that is the most beautiful right hook ive seen. what a hero!,0.0,English
That hair cut makes you irresistible,0.0,English
That guys chin strap bothers me man....idk why.,0.0,English
Terrorists are not Muslims They are just using name of islam,0.0,English
Terrorism has no religion Terrorism is a cancer need to be wipe out. RIP to all victims,0.0,English
"Tell me now ""Whose the terrorists again ""???",0.0,English
Technically ISIS is a CIA/US creation so...,0.0,English
T-Rex mated with a donkey,0.0,English
Sweden is so cool !,0.0,English
Support gay pride,0.0,English
STOP. DRINKING. COW. MILK.  Do people realize that for a cow to produce milk it has to get pregnant? and for people to have such milk the calf cant consume any of it? Do they realize that puss and blood is found in milk and that the milk at the grocery store is only 5 to 10% milk and the rest is just powder and water?  Gross.,0.0,English
"Stop war. Lead, Radiation, chemicals is killing this earth.  Share, care, sympathy, and empathy most of all Love is needed in this world.",0.0,English
Statistics show that if you support don lemon or you agree with him or if you think he's intelligent then you're overwhelmingly ignorant. Don't blame me that's just facts,0.0,English
"Son, the greatest lesson I can teach you is this: Don't tell your troubles to others. Because if you tell ten people of the problem you are having. Seven of them won't care, two of them will laugh at you behind your back. One of them will tell you to deal with yourself.",0.0,English
Some of the lyrics are wrong,0.0,English
Society is fucked for sure. And that’s everyone’s fault,0.0,English
"So when i scroll down to read/leave a comment and scroll back up they blue like thumbs up goes away, it has done this 4 times in a row now. Hmm is it just a glitch or does YouTube remove it when they think you will just leave the video without checking? This happens a lot but only on channels like this.",0.0,English
So sorry about this bombing attack in Manchester. Innocent people just died,0.0,English
So how long have you lived in your mother's basement?,0.0,English
Slow down the cuts between shots. Way too fast.,0.0,English
Short answer: if you are a murderer or child molester that is the natural choice.,0.0,English
"She's a really courageous woman! She is one of the most impressive women I've ever listened to. I appreciate  her film, and I certainly wish her continued success and happiness. She is definitely a cut above both as a filmmaker, and most especially, as a person! She is an incrediblely remarkable woman!",0.0,English
She the one being tense,0.0,English
She is flawless. omfg,0.0,English
"Salute to this woman in Hollywood! You are so human, my lady. I love you",0.0,English
Responsibility is something that needs to grow inside of everyone,0.0,English
relax and do something...wink wink. hahahahaha! totally enjoying your videos! you both are super yummy!,0.0,English
Red pill activism should be a thing.,0.0,English
Read this sentence slow,0.0,English
put the speed on 1.5 its so good!,0.0,English
Pokemon is the best game ever,0.0,English
"People in 2019 keep it that of racism ???... I'm puertorican, my grandma is native, my grandpa black, my mom is ""mulata"" , my dad is white. I'm white skin green eyes, flat nose, big lips... Haha What raze should I date??... I gonna tell you something- I love all kind of womens all of shapes, but curvy, Latinas, white, black, asian, arabian. I dnt know but every single raze and person have different type of beauty.  So lets keep racism down in the floor and rise the love for the humanity. And everybody have the personal choose of dating who's more attractive to them.  I choose the mix between white and black. We call mulata...Happy life!!!",0.0,English
"people have rights to follow there own religion, if they try to force people not the following there religion then that country running a dictatorship, hopefully soon there will be change in low by the international pressure,",0.0,English
People hate you People think your ugly  People think your a horrible person Well guess what   No ones name is people,0.0,English
"People are scared of change and things they don't know or understand! There's good and bad in every race, religion and culture!",0.0,English
"People are individuals.  Look at character and behavior, obviously. Race? Meh. That tells you a genetic geographical trait, and that's about it.",0.0,English
"Our world should be ashamed, the west should live with the knowledge that we did nothing to stop this until it was far too late.",0.0,English
"Omg, Macklemore is iconic and I love him.",0.0,English
Omg that is awesome so much hate but stay positive,0.0,English
"OMG Lucas !! Such a great kid, such a big grow",0.0,English
"Okay first of all Drag is not a fetish.  It can be but it's not inherently  meant to be.  It's performance art.  Its  a mature form of  performance art.  Its  literally grown ups playing dress up .  But yes it's highly sexualised as with anything catered to an adult audience so i think it's downright disgusting to bring your 5 year old child to a drag convention where literally companies  have booths selling sex toys.  Its not progressive to let your kids perform seductively infront of an audience, its creepy.",0.0,English
Oh god F*CK I’m crying :’),0.0,n/a
Not only the politicians are going into the wood chippers but also the police.,0.0,English
"No shower for two days? I bet you smell like Doritos, Mountain dew and shameful sweat.",0.0,English
No need to lip sync just get your mic and put it closer to you and you'll sound fine,0.0,English
no fucking way a machine would recognize that shit LOL,0.0,English
"No body can change their biological sex, but they can change their gender.",0.0,English
"Nice concept, good story but poor act. Try harder next time",0.0,English
"Next on your list, pierce your face with a katana.",0.0,English
My sons school had someone in doing a talk for autism awareness he himself was autisic. He made aware that animals can be autisic too and introduced a picture of his pug lola whom is also autisic which I found interesting.  My 10 year old son is autisic,0.0,English
"My smile is beaming, my skin is gleaming! YUH",0.0,English
