text,label,language
"On SET decision, VP Binay says there should have ""no room for emotions"" in Poe's case | via @jv_arcena",0,English
NO to Binay! Stop corruption! https://t.co/9xjjd5MSV3,1,English
Si Binay lang ang nakakaintindi sa mga pinagdaraanan natiin paghihirap sa buhay  #OnlyBinayWinner Only B1NAY,0,Filipino
@near025 What Binay did to Makati. Sobrang kalat ng Makati after that event. Witnessed it too. -_-,0,English
Mar Roxas has never been involved in any corruption. He isn't going to do any ill deed just to win. Some camps will discredit him. Beware.,0,English
"@sailormarsian @akosidondalton no.1 naman talaga yung BebeLove, No.1 sa pinaka low class at none sense na movie.gaya ni BInay no.1 MAGNANAKW",1,English
"TV5 NewsAlert: Mendoza, susuportahan ang kandidatura ni Vice President Jejomar Binay",0,Filipino
Tang ina mo Mar Roxas! Tumigil ka na! Hahaha. Sure talo ka na!!!!,1,Filipino
Point Binay on Health Issues. Boooo!! #Roxas #DuterteForPresident,1,English
"Herbert Bautista: If #MarRoxas wins, it's not cheating, it's party machinery working. #VotePH2016 https://t.co/o19fJVyra0 | @InqMetro",0,English
I really don't get it why it's part of Grace Poe's salvo that she'll sack DOTC Sec. Abaya if she wins. Cabinet... https://t.co/ws8tWegvg2,0,English
"Ateng Nagpoprotesta sa Tacloban:""Wag na wag po natin bobotohin si Mar Roxas! "" lalo kami naghihirap!""That's TRUE! Vote Wisely Co Pilipino",1,Filipino
"TVC : Sino ba si NOGNOG ? Ako : Aba! Nandamay pa, Si Binay lang yun, wag kayo maniwala dyan :P",1,Filipino
Comelec chief belies report of Duterte-to-Roxas switch in VCM testing https://t.co/EEn6smxZpq,0,English
Oh yes. As early as 25% they'll be celebrating already. What's the latest hashtag from the camp of Mar Roxas? https://t.co/DLIe2aPMab,0,English
Throwback na lang coz they all went to Julita yesterday to meet vp brod Binay. At least I alrdy did! ?? #stopthehate https://t.co/Ed3op940NM,0,English
putangina mo mar roxas #AyawSaDILAW,1,English
Fo Sho UNDERGROUND TRANSACTION din ToIts. Binay To Build Subway If Elected President https://t.co/ebUmNaAnn9,1,English
"""Duterte - bad joke, good government Santiago - good joke, good government Poe - good girl Roxas - bad boy Binay - bad. bad lang."" HAHAHApta",1,English
"rt The Freeman (@TheFreemanNews): Two days after the election, Vice President Jejomar Binay returns to... https://t.co/aeFO1gymZP",0,English
"""@AuraBrigueIa: MAR ROXAS, DAKILANG BOBO ???? #Halalan2016 https://t.co/1WO7XZtxRb""Jusq baso nga di alam kung ano gamit eh. Folder pa kaya",1,Filipino
Pero di ko talaga matanggap na mataas pa ang nakuhang votes nila Roxas at Binay kay Santiago. Whyyyy? #Election2016,0,Filipino
"""I voted for Duterte, but Roxas yung lumabas!"" Election fraud Debunked! https://t.co/QvzPA9fUuP",0,English
This should be something Poe/Roxas/Binay/Duterte/Santiago should be talking about. But I don't expect them to. https://t.co/97Mz70xCq3,0,English
"MAR - PROVEN BUTAW BINAY - PROVEN MAGNA POE - STILL UNRIPE DU30 - TOO RECKLESS So ayun nga, si miriam lang talga. but with her condition?",1,English
"Hoy Roxas, palagi ka nalang daang matuwid! Meron ka bang nagawa? Wala! Ngayon confident ka na mananalo ka kasi nandadaya ka!! #DayaanMOVES",1,Filipino
emotional election bcoz of #phvoteroxas results ????,0,English
Kingina tagal pa nang eleksyon dami ng tvc ni binay punyemas,1,Filipino
@ABSCBNNews ICYMI: VP Binay still has the highest distrust &amp; disapproval rating as per latest PA survey. Don't be misled by the headlines.,1,English
"wtf nakakaloka yung ""nognog"" sa ad ni binay",1,Filipino
Si Binay ngayon pa umepal tungkol sa APEC kung kailan tapos na. Lol.,1,Filipino
Parang may mali na sumunod ang patalastas ng Nescafé Coffee Black sa commercial ni Binay. Parang lang naman.,1,Filipino
WATCH: Binay “Dances” to Drake’s “Hotline Bling” https://t.co/O8H4whMD6K,0,English
"Only Binay, Only Binay kanino giginhawa ang buhay? ??????",0,Filipino
Poe taunts Binay You wouldnt have been VP without teachers #philippines #bhive https://t.co/JzsucWOqxD,0,English
#PCOS Machines can READ Mar Roxas name even without written or shading on it?! 'yan ba ang matuwid na daan? https://t.co/g08YsSp0Cf,0,English
Ang nagpapakumbaba ang syang itinataas! Nagpakumbaba si Mar Roxas Kayabangan ang isinukli ni Grace Poe,1,Filipino
WATCH: Ai Ai Delas Alas dances with Gringo Honasan during Binay's proclamation rally #VotePH2016 https://t.co/UFjEqey6Fy,0,English
"Unmasking Mar | Tempo https://t.co/UdXRv2pyYt ""Mar Roxas the candidate is not a caricature, not a sound bite."" Totoo siya. Tapat. MARangal.",0,English
"Just in: Grace Poe concedes to Duterte. It's your turn now, Mar Roxas. Come on dont be shy #HalalanResults",1,English
CHEATING is the only way MAR ROXAS can win. #DayaanMOVES,1,English
Binay?  It should really be BINAG duhh,1,English
These new post-Yolanda Mar Roxas images break my heart. You want to know why? —... https://t.co/hBRQAHoK0u,0,English
Galing talaga mag-acting ni Jojo Binay :&gt;,0,English
Limlingan tells CA: VP Binay dummy firms were originally owned by Mercado https://t.co/xXrfk1oVC6 | via Manila Bulletin,0,English
hala binay lahat ba ng nognog mahirap????,0,Filipino
RT @xpeanutgalleryx: Binay said he sourced his funds for the ads from his 'friends'[his friends/dummies are still missing as of today] y…,0,English
Binay says he held press briefings on corruption allegations. Accusation I was not forthcoming coz I didnt appear in Senate. Di tama #PHvote,0,English
Kamuka ni danny javier si binay. Not kidding. :( #KMJS11,0,English
Please sayang yung five minutes binay,1,English
VP Binay Mar Roxas trade barbs over Metro Manila’s traffic jams https://t.co/YCRctHpqB1,0,English
"If Binay can't follow the simple rules, do you still expect him to be a reliable candidate? #PiliPinasDebates2016",0,English
Alam ni VP Binay ang pinagdadaanan ng mga naghihirap nating kababayan #OnlyBinayNaTayo,0,Filipino
Statement ni Mar Roxas tungkol sa laglagan blues. https://t.co/H7bFX9auAK,0,Filipino
Sobrang prominent nanaman nung commercial ni Binay na may nognog chuchu. Halloween na raw kasi ?????? #KMJSGabiNgLagimIII,1,English
Pag pumantay yan si Roxas kay Mayor ay putcha malalang dayaan na talaa yan #Halalan2016,1,Filipino
Seriously judging anyone who openly supports/endorses Roxas or Binay,0,English
"Binay thinks he'll gain sympathy and earn our votes by insulting himself. Lol NO. ""Nognog lg ang makakatulong sa isang nognog"", Ugag",1,English
Nakakaasar na nakakabadtrip yung Ad ni Binay. KALOKOHAN.,1,Filipino
Naniniwala ako sakanya kulang lang talaga sa gawa. Buti pa si binay madaming nagawa ??,0,Filipino
WATCH: Trillanes says he tried to prevent a Binay presidency https://t.co/1hVp6hNaLo #BilangPilipino https://t.co/Iz6cTywd9e,0,English
#BOOBAtanteReport: Taga-Tacloban binoto si Mar Roxas pero list ng bansang nagdonate para sa Yolanda victims ang lumabas sa resibo. Charot!,0,Filipino
Binay tarp draws criticism - Cebu Daily News https://t.co/CVu4rHVBOH via @inquirerdotnet SERIOUSLY?,0,English
i think the students form UPLB that asked duterte at that Q&amp;A had the same tone as the other students that were at that binay Q&amp;A,0,English
"Karen, 'pag sumabog na sa mukha ni Mar Roxas ang black prop na ito, pakisabi kay Korina na bantayan ang asawa... https://t.co/Fy61RhZWaV",1,Filipino
Napapa 'Lul' nalang ako pag nakikita ko sa TV yung ads ni Binay tsaka ni Mar eh ?????? #nooffense #passmunakosaelection ?,1,Filipino
"For Binay, disappointment, and tons of corruption cases, maybe jail time, awaits.",0,English
Participants of d79th Dia de Zambo went home ahead d arrival of formr Dilg and presidential aspirant Mar Roxas https://t.co/mIy1Zzulov,0,English
I'm intrigued what Mar Roxas has to say. https://t.co/jU2PCf9t54,0,English
"RT @McGlurry: Mahahati yung votes kay #Miriam2016 at #Duterte2016 , thus, giving Binay and Mar a greater chance of winning the presidential…",0,English
Netizens angry to know that OFW who allegedly voted for Duterte but got Roxas in receipt turned... https://t.co/huyVyB9lGp,0,English
"#TV5Aksyon | Mar Roxas, inendorso ni Mayor Guia Gomez. Ulat ni @trish_roque #News5Aksyon",0,Filipino
"Kada commercial nalang naririnig ko pandak, nognog! Leche binay! Kairita na.",1,English
Si Binay takam na takam na sa pera ng bayan oh!,1,Filipino
Mar Roxas for Ph????,0,English
He doesnt look it pero he really gives intelligent answers. More sense than Roxas and Binay combined. #wantedpresident #Duterte,0,English
@manila_bulletin walang susuko! Team BInay!,0,Filipino
"ano po ang kinalaman ni Mar Roxas sa Mendiola massacre? mga militante, pseudomakabayans, #hindinaorient",0,Filipino
Tanga pala tong si Mar eh alam nman nya my drugs sa Davao but di sya ang huhuli ..Tang*nang Mar Roxas..?? Bka sya ang leader ????,1,Filipino
"@_eivry1 So sina Mar, Miriam, saka Grace yung choices ko sa ngayon, ayoko si Binay kase di pa niya sinagot yung mga anomalya sa kanya...",0,Filipino
Walang ksalanan c VP Binay . Ang may ksalanan ay c Mar dahil magnanakaw tlaga c mar #OnlyBinayMagAangatSaTacloban,1,English
"Pacquiao: Binay destined to become president https://t.co/DCNgqb2Uy6 Oh Manny, you're gonna be such a mess in your post-boxing life",1,English
HAHAHA ung bata kong pinsan memorized yung commercial ni binay! XD,0,English
@alnikon_ how come binay poe mar have higher votes than mds whats up mga pinoy -_-,1,English
@huhuhumba she deserves to be at least higher than Poe &amp; binay... That's just mean that's she's at the bottom. ??,0,English
walang makapantay sa kakayahan ni Binay! #OnlyBinayHatawSaCebu,0,Filipino
Preparation for 2nd presidential debate cited as reason why Binay cut short his campaign in Ilocos. (via @TheStandard_PH) #ImpactPhilippines,0,English
@gringo_honasan bkit ka nkipagalyansa sa isang CORRUPT at MAGNANAKAW sa gobyerno na c Binay,1,Filipino
Mar Roxas&amp;#039;s namesake withdraws from 2016 race https://t.co/LNc8VPi85D,0,English
BusinessWorld | The candidate who will get my vote  https://t.co/9qiKPcmHYS via @bworldph #MarRoxas,0,English
I VOTE ROXAS #Halalan2016 Mar Daang Matuwid RORO RISING I'm sure Roxas is good. I'm not sure about yours.,0,English
First time ko magrereact tungkol dito. Feeling ko si Poe ang mananalo dahil mahahati ang votes kay Duterte and Miriam. Pero wag naman sana ??,0,Filipino
No to Mar Roxas talaga ibang iba sumagot sa mga issues na laglag bala pinapabango ang LP kingina! #24oras,1,Filipino
Binay: I’m sorry ha. It’s not true. No factual basis sa allegation that I was not forthcoming. I appeared at least 5 times to speak #PHvote,1,English
"@ABSCBNNews @Duterte4Pres16   mukhang may hokus pokus ah, biglang angat ni Roxas? ano yan BiAs na naman kayo ata. tsk! #Halalan2016",1,English
THE STANDARD: UPDATE: Binay ranks second in Pulse Asia’s survey on presidential bets with 24%.,0,English
Bakit dahil kay Binay may libreng cakes ang matatanda.,0,Filipino
VP Binay praises Puno work in UNA: He's really good - https://t.co/ehJv0gvo47 https://t.co/qVxngTedSB #Quezon #news,0,English
"Ang sakit isipin na mas mataas pa votes ni Binay kay santiago, ni Roxas kay santiago at ni poe kay santiago hay",1,Filipino
"Srsly. I'm happy that BBM is leading, so stop wishing the LeniRo steals his place. That's just as bad as Mar Roxas becoming president ??????",1,English
"to binay and roxas, to end all these kaganapans: 5 seconds! walang malisya!",0,English
Duterte is deserves to be a president of the PH. But what most I hate is the reason why he runs on Election is because of Poe. #Duterte2016,1,English
"Roxas, iginiit na walang kinalaman ang LP sa pag-'boo' umano kay Binay sa Cebu #Eleksyon2016 https://t.co/p7T4F4t8ZN",0,Filipino
Bakit dahil kay Binay... naungkat ang corruption sa Makati?,1,Filipino
May bagong commercial nanaman si binay tss.,1,English
"Tapos while Binay was campaigning in front of people, some of the audience asked him different questions stating na against sila sa iyaha...",0,English
"""I AM A PCOS MACHINE AND MY PRESIDENT IS MAR ROXAS"" Hahahaha mga madadaya! Wag ng magbotohan kung gaganyanin nyo rin naman.",1,Filipino
Naku Binay! Kung nognog ka wag mo kame idamay.,1,Filipino
MAR ROXAS: PCOS machine na bahala? Jusko kaya di umuunlad PILIPINAS puro kayo PANDARAYA. FOR GOD SAKE. KONSENSYA. I think wala na kayo nun.,1,Filipino
"""Bahala kayo sa buhay niyo.""- Mar Roxas",1,Filipino
Kaya pala double effort ang mga trolls ni Binay ngayon. Takot na takot na. . #changeiscoming #DuterteCayetano https://t.co/RLUSrm6GYN,1,Filipino
we know that the silent majority will win #RoxasRobredo #BayangMatuwid #WantedPresident,0,English
"Iboto niyo si Mar, iboto niyo si Poe, iboto niyo si Duterte or si Miriam, heck even Binay if you think he's worthy, just don't abstain",0,English
@PJhongfeliciano Oo nga pandak nognog yan si binay hahahahahaha,1,Filipino
Don't vote binay or marcos please,1,English
@iamchrislao tapatan natin ang us with our own! only binay ?? #facepalm #paalamPH,1,English
Go vote for Binay and I promise to unfriend and block you on facebook haha,1,English
Walang problema kung si Duterte o Poe manalo. Wag lang yung nevermind.,1,Filipino
@kuyajoshuaa @CrstneChvz @cruz_kateashley @juneldelacruz19 @NicksChan637237 Wala e. Ganyan tayong mga anak ni binay,0,Filipino
You sound like a bot. Mar Roxas ako. Wala nang iba. ?????????? https://t.co/kF6J4dz7tR,1,English
Pangalawa si mar roxas aba! Hahahaha halata ah,1,English
Me : Siguro lola si binay gusto mo i-vote for president... Lola: Leche. Ang pangit niya. Itim pa at ang liit. HHAHAHAHA NOGNOG?PANDAK?,1,Filipino
@SuperPatriiick Oraytttttttttttt! Ikaw ba yan Binay? HAHA,0,English
Erice itinaggi na sila ang nasa likod ng tv ads laban kay vp binay @banderainquirer https://t.co/El5nAXqO1d,0,Filipino
NO to Mar Roxas #RememberYolanda #YolandaPH,1,English
IN SHORT AYAW NI POE SA DAANG MATUWID!!!,0,English
"Today, let's start off with VP Binay. He's like a broken record of lies, isn't he? #PoliticsPH",1,English
VP Binay goes back to roots for 73rd birthday https://t.co/Hr999gWs0z,0,English
"Di mo maikumpara si duterte kay jejomar binay na korap, grace poe na hilaw pagkafilipino, mar roxas na iresponsable?? https://t.co/DopqqrtyhC",1,Filipino
"unti-unti ng nananalo ang LP, sunod si Binay na target nila for plunder case, next is our beloved Miriam Santiago... https://t.co/zAPVYEmxvn",1,English
Talking about politics and elections on our way to Batangas and tita's convincing everyone to vote for Binay. I'm dying a little inside.,1,English
"Ano yung sinisigaw kapag natatapos mag speech si Binay? ""ULING BINAY! ULING BINAY!"" Di ko masyado marinig eh. #PiliPinasDebates2016",1,English
Don't vote for Binay.#NogNogHambog,1,English
Pag hindi si Mar si Binay kow,0,Filipino
"RT @mgvtrb: Mar Roxas is the only one giving definite answers, not just motherhood statements. https://t.co/1hxWvpITUw",0,English
A decision that says foundlings are not natural-born citizens affects not only Grace Poe. Natural-born... https://t.co/AVpWgDE0qV,0,English
VP Binay says allegations would backfire to accusers #Eleksyon2016 https://t.co/sFbD3RdU5v https://t.co/UUeQnkzNn9,0,English
"""Pagmamalaki ni VP Binay, mahusay makipag-usap sa masa si Alma Moreno.""Sasabihin ko sana mag-community... https://t.co/ZXR7tbFRfE",0,Filipino
"Nakakabeast mode naman. Di ka pa nga botante, Grace Poe for 2016 ka na agad agad? ????",1,Filipino
"Putang ina mo Mar Roxas hindi mu nga magawang buntisin si Korina, daang matuwid pa kaya. Ang sabihin mo daang maTUWEED!!! ??",1,Filipino
Wag kang makabahala na si DUTERTE Ang mananalo! Tandaan mo billion ang hawak ni ROXAS,0,Filipino
None other than MAR ROXAS! ??????#AyawSaDILAW ? https://t.co/lLnOMCpolW,1,English
Only Binay Hasn't conceded,0,English
Binay inakusahan ang administrasyon ng  ‘legalized vote-buying’: INAKUSAHAN ng kampo ni Vice President Jejomar... https://t.co/L2TPsBOtQQ,0,English
bt ayaw nyong lumaban ng patas ! kotang kota na c trillanes at roxas jusme !,1,English
@ABSCBNNews kht kayo mismo alam nyo kung anong gngwa nyo kay @VPJojoBinay kaya wag kame.. binay pa din! #PHVoteBinay,0,Filipino
"RT @JAYROBBY: Miriam Santiago and Bongbong Marcos. All the way. Sa away ninyo at sa gusto, sila na ang the best sa mga choices. Wag magulo.",0,Filipino
Nahihilo na ko kay Binay. Lakad ng Lakad. #PiliPinasDebates2016 #PHVoteDuterte #Halalan2016 #DuterteForPresident,0,Filipino
VIDEO: VP Binay and other officials attend the unveiling of the memorial for the victims of #Yolanda. @sunstaronline https://t.co/qh9DEzUfH8,0,English
"#TV5AksyonsaTanghali | VP Binay, itinigil muna ang pangangampanya bilang paghahanda sa susunod na debate",0,Filipino
"Ay grabe si Binay, nandamay pa sa pagka-nognog nya.?? #NoToBinay",1,Filipino
Mahina c Mar Roxas sa Mindanao,0,Filipino
Nakakasira ng araw ung picture ni Binay sa Jollibee with some locals fr Cabanatuan. -___________- #fliptable,1,English
@raachelleele hays ikaw pala yung nawawalang pamangkin ni binay,0,Filipino
5 for the win. Mar Roxas forever https://t.co/C9rH7wME7V,0,English
prof: who do you think is the modern day rizal? kupal 1: Manny Pacquiao kupal 2: Jejomar Binay  kupal 3: Rodrigo Duterte king ina.,1,English
"RT @punyeta_quotes: Pag natalo sa eleksyon, Alma and Binay be like:  Alma: ???? Binay: ????",0,Filipino
@tweety27c @macronikki Last term na nya kasi kaya nagbakasakali. I like the way he handled Binay's hearing but not his VP ambition.,0,English
Pacquiao: Binay destined to become president https://t.co/iglXBs1cVF https://t.co/YOEk9SHJGg,0,English
RT @kuchikupz: Puro kaplastikan ads ni Mar at Binay.. Bakit ba kc wala pang ad si @senmiriam halata tuloy kung sino ang nagnanakaw ng kc ma…,1,Filipino
"""kahit anong pagod at hirap na dumating abot hangng tenga ang ngiti ni VP Binay dahil sa suporta niyo. OnlyBinay",0,Filipino
Bwiset saan nagpa renounce ng citizenship tong si Grace Poe???!,1,English
Wag niyo ipalabas yung nognog commercial ni binay kapag otwol nakakawalang gana,1,Filipino
VP Binay ready for takeoff; to inspect Lando-stricken areas in Isabela today | @jv_arcena https://t.co/y9xW6wZCoG,0,English
Yan ooh nag rarap nanaman si Binay ??????,0,English
@sandradarada pati ba naman si Binay papi narin HAHAHAHSHA,0,English
Kalahating tanga rin tong si mar roxas eh hahaha,1,English
#BOOBAtanteReport: Senior Citizen na bumoto kay Jejomar Binay hindi na ikinagulat na overpriced cake ng Goldilocks ang nasa resibo. Charot!,1,Filipino
"What's the problem, my Padawan? Arrogant, Mar Roxas is. Concede to Grace, he must. https://t.co/3KmByxIbUW",1,English
Banayo: Kung idedescribe ko si Mar Roxas mula noon hanggang ngayon: maligalig. #SpecialOnSaturday @dzrhnews @sarchavez,0,English
"Ombudsman's decision a 'calculated attack,' says Binay camp - Philippine Star https://t.co/EcH2fZDUdz",0,English
Duterte not surprised by report on Binay’s wealth | Cebuano News Live https://t.co/CaczwFrdSh #TheFilipinoVotes,0,English
"BREAKING: Mar Roxas called on his rival Grace Poe to talk ""for the unity of our country."" ..takot na sila alam na nilang talo na sila eh",0,English
"Samokas ""bakit dahil kay binay"" ????????",1,Filipino
Nandamay pa tong si binay ??????,1,Filipino
"You're just burning yourselves, Mar and Binay. #PiliPinasDebates2016",1,English
Re: platform - I see Binay as tax &amp; spend; Roxas as tax but don't spend; Grace as do not tax but spend.  The rest need fiscal direction.,0,English
marami talagang naniniwala kay binay go @VPJojoBinay iangat ang pilipinas sa kahirapan @amitalegaspi @gmanewsbreaking,0,Filipino
Miriam = President Leni = VP Duterte = DILG/BuCor Mar = naiwan sa laylayan Binay = uling na Poe = still in Senate being the pristine tita.,0,English
Anong mga website ang nakakasama sa sangkatauhan? — website ni mar roxas https://t.co/5tps3AhLQ7,1,Filipino
THE STANDARD: UPDATE: Vice Pres. Jejomar Binay’s camp points to Mar Roxas as the top spender when it comes to advertisements.,0,English
Why people are drawn to Duterte https://t.co/fhV922insB,0,English
@cedrisse_ @jerylllove @KBBritania Hindi ga nagbayad si Binay? Haha. ??,0,Filipino
"Pag gising mo si Binay nanaman makikita mo sa news, plus nag rarant nanaman about the traffic cause by APEC.",0,English
"I hope people of this country #Pilipinas will see that this guy #binay is an evil, liar and corrupt! #notobinay https://t.co/A9RzSKreqb",1,English
RT @UlulYou: Pnoy - Tuwid na daan Duterte - Bubulagta ka sa daan Binay - Namigay ng limang daan INC - Hinarangan ang daan Katoliko - Hindi …,1,Filipino
"Tanginamoka Binay, ikaw si ""Nog-nog"", wag mo kaming idamay.",1,English
Binay please stay in Makati. Since it's the only place you advertise,1,English
Liberalized scholarships vowed under Binay admin https://t.co/YltZNOArB2,0,English
"The charges...that Binay allegedly committed while he was mayor...carry penalties ranging from removal from office, fines and imprisonment.",1,English
VP Binay to kick off campaign in Mandaluyong  https://t.co/AgRe30HlEF,0,English
Si Binay puro Makati! Yan lang ba nagawa mo bilang Vice President? Sana nag Mayor ka nalang talaga! #PiliPinasDebates2016,1,English
"RT @Politiko_Ph: Ahead of APEC meet, Miriam brings EDCA resolution to plenary for debates https://t.co/jlYvVx2ICZ @senmiriam @senatePH @ape…",0,English
Duterte gets called Me: boooooo! Ate: woooo! Poe gets called: Me: wooooo! Ate: Ulol!,0,English
"RT @mvrc_crndng: ""Matagal nang may sunburn si Binay, narinig mo ba syang nagreklamo?""",0,Filipino
RT @ManilaConyos: Daming sumingit sa voter's registration today. Naka-Binay shirt pa naman. Sarap sagasaan. Kakaburat,0,English
"My GRADES are DARKER than Binay's skin, UNCLEAR like Poe's citizenship, FUNNIER than Roxas' stupidity, &amp; HOPELESS like Duterte's candidacy..",1,English
Mar Roxas with LAMBAT SIBAT volunteers  https://t.co/d076wX15cD,0,English
@ABSCBNNews Hindi na natapos. Mga mali naman! Puro paninira kay sir binay! Hay nako #PHVoteBinay,1,Filipino
sa sobrang daming pera ni binay pwede syang mag hire ng hacker na pwedeng ipang daya sa election kilos po @COMELEC,1,Filipino
"Amen, the voters who voted for Binay should be held liable for his crimes for contributory negligence. #PHVote  https://t.co/7uqnTGJ5uF",0,English
DUTERTE vs POE lang yan. Kaya wag ka ng umepal Mar.,1,English
"Bombo Radyo Philippines - Kapangalan ni LP standard bearer Mar Roxas, nag-withdraw sa kandidatura https://t.co/WGnLtyoxEg",0,English
#FlashbackFriday Mula noon hanggang ngayon di sumipot at nanagot si Binay #TatakBinay VIDEO: https://t.co/2zpEh4qk9q https://t.co/SuuEGbdQmt,0,English
"@andelore_ sadly, i think it's just gonna be a battle between binay, duterte and binay tapos puro dayaan na naman mangyayari so typical",1,English
"RT @xpeanutgalleryx: 'thru Limlingan Binay tapped former profs of Asian Institute of Management, getting tips on how he shld market self as…",0,English
"#Binay claims Aquino Admin failed to boost agriculture sector, infra, food security and tourism sector. @manila_bulletin #PHBizCon",0,English
Hahaha ?? Basag ka nanaman Mar ???? Si BINAY Ang mananalo ?????? #Binay2016 #BinayForPresident #OnlyBinay #PilipinasDebates2016,0,English
"Im so pissed! For those who paid by Mar ""Maruhas"" Roxas For making fake and negative articles about Rodrigo ""Digong"" Duterte. F*ck you all????",1,English
? Poe's composure. ? Miriam's intellectual skills. ? Duterte's laughable witticism. ? Binay &amp; Mar's kasinungalingan. #PiliPinasDebates2016,1,English
"BINAY: this is ur fault tho, noy PNOY: how is it my- BINAY: look now alan peter's crying ALAN PETER: IM NOT CRYING IM JUST ALLERGIC TO JERKS",1,English
Magkalaban si Sen. Miriam at Duterte? Hmmm. Di ba pweding kampi nalang? Running mates ganon.,0,English
@interaksyon @VPJojoBinay parating na ang pagbabago jan na si VP Binay #OnlyBinayInMakatiSanKaPa Ang Pagbabalik Binay In Makati,0,Filipino
"Seeing the ranking, Roxas &amp; Binay on top of Miriam, made me realize how really stupid some Filipinos are. All tea, no shade.",1,English
"@Nico_CAN_DO however, their PR methods are laughable. I mean, do they really think Filipinos are that stupid? Even Binay's doing a better PR",1,English
Binay = no Roxas = no Duterte? Hmmm. We'll see next week. #WantedPresident,0,English
Tangina si Kai pala ... dapat pala si Binay na lang ang binoto natin kakasura. https://t.co/PYhsy96xVU,1,Filipino
Mar Vs Binay? As if I care,0,English
[TOP STORIES] Mar parries Binay camp’s criticism https://t.co/K19RiUXJeG | via Journal Online,0,English
Kay VP Binay hindi na tayo maghihirap. #OnlyBinayUNAsaIlocos,0,Filipino
grace poe: ayaw natin ng gobyernong manhid... pati ba naman gobyerno manhid??? ang sakit sakit na kasi ehhh #PiliPinasDebates2016,0,Filipino
"Binay on PNoy admin's underspending: Delayed spending, delayed governance #IkawNaBaBinay (via @dzbb) #OnlyInThePhilippines",0,English
"them to paolo roxas and son of binay: ""you can't sit with us"" ???? hahahahahaha https://t.co/FzoWePYkoH",0,English
just finished watching a 45-minute interview of Sen. Miriam Santiago. not a single second has been put to waste. ????,0,English
"I am very disgusted by the reports that Mar Roxas came out of the receipt instead of Duterte. Yuck. Desperate people, hungry for power.",1,English
"Hahahahaha! Di ko alam kung matatawa o nabubwiset o maaawa ako sa jingle na? ??Only Binay, only Binay??",1,Filipino
sinayang lang nung friend ko boto niya. si mar roxas ba naman binoto,0,Filipino
"Lahat ng barangay health center kumpleto ng gamit, gamot, libre sa mahirap tulad sa Makati -Binay #Halalan2016 #PiliPinasDebates2016",0,Filipino
"Binay - manunula. Motto: I feel you. Un bang dinanas na nya lahat ng kahirapan sa mundo. Bhala na sya sa inyo, saan kaya kukunin ang budget?",0,Filipino
"CamSur's biggest political dynasties, Fuentebellas &amp; Villafuertes, endorse VP Binay, UNA senatoriables | @jv_arcena https://t.co/E0EUElzHW6",0,English
"If anyone not named Mar Roxas wins, Pnoy should go to jail. WHERES THE YOLANDA CASH BRO?",1,English
"Why Miriam for president? BECAUSE NOT ROXAS, BINAY, POE AND DUTERTE #miriamforpresident",0,English
"NAIINIS NA KO SA AD NI BINAY HA ?? MEMORIZE KO NA LANG YUNG ""Nognog Pandak Laki sa Hirap"" ??",1,English
"Poe: Dalawa lang ang landas na pwedeng tahakin: ipagmalaki, kadiliman. Ayaw na natin ng gobyernong manhid. #PiliPinasDebates2016",0,Filipino
"Bakit ba napaka desperado mo na, Mar Roxas? #AyawSaDILAW",1,Filipino
@april_410 hindi ko kasi nakikita may ads si duterte lagi kasi pinakita si binay and mar lang #VoteKathrynFPP #KCA,0,English
"Oo kay Mayor ako sumuporta pero nalungkot ako dahil mas mataas pa si Poe, Roxas at Binay kay Sen.Miriam ?? Sorry Sen.Miriam! ??",0,Filipino
Dagdag stress ka lang. Ibagsak mo nalang ako kung bagsak! Dami mong drama! Ikaw ba si Binay? ?????? Tatlong sapak para sa'yo!,1,Filipino
Reelectionist Sen. Sotto says he has no arrangements yet w/ VP Binay to campaign but will show up in Honasan sorties | via @jeffcanoy,0,English
VP Binay's camp: PNoy admin didn't do anything to fight poverty. Binay's rants are empty. 1.5M 4P recipients have beaten poverty #politicsph,1,English
Ang Anak ng Panday Starring Grace Poe. Showing on May 9! PUTA PURO AMA AMA AMA! #PiliPinasDebates2016,1,English
"Poe: Pinakamadilim ang gabi bago mag-umaga. Totoo, maraming kulang sa administrasyong ito pero hindi ito pinakamadilim #PiliPinasDebates2016",0,Filipino
Yung feeling na Roxas ka but majority of your relatives are Duterte and you don't want to get into an argument with them ????,0,English
"""Grace Poe: Gobyernong May Puso""Kaya 'di umuunlad eh, puro puso. Samahan niyo naman ng utak. #Election2016",1,Filipino
Andaming alam ni Binay puro siya puna sa pangulo diba dapat isa siya sa mga tumutulong para mapaunlad ang Pinas,0,Filipino
Bakit dahil kay binay... ????,0,Filipino
Amoy talo po si mar roxas mo @imdanielpadilla pakyuu po shut up ka nlng kase di ka marunung kumanta ??,1,Filipino
Puro binay naman ang news.,0,Filipino
Mar Roxas offers to help Mar Roxas https://t.co/LZaRHI2GOw | via INQUIRER,0,English
Mar Roxas for the win!! https://t.co/KqIFPzJakS,0,English
How was VP Binay able to buy three properties even as a young and poor law student? #NotoBinay https://t.co/cGtryUumos via @raissawriter,1,English
Binay presidency will worsen government corruption – Duterte https://t.co/UgfoApDrGf,0,English
#2yearsAfter Pumuti si BINAY! HAHAHAHA,1,English
